subject,trial,codes,item,prime,wordness,luminance,RT
27,79,58211,58,2,1,1,614.69
27,80,72311,72,3,1,1,677.71
27,81,93113,93,1,1,3,585.23
27,82,27411,27,4,1,1,582.72
27,83,85412,85,4,1,2,612.08
27,84,215103,215,1,0,3,675.07
27,85,34113,34,1,1,3,582.53
27,86,169203,169,2,0,3,611.85
27,87,78413,78,4,1,3,674.85
27,88,79413,79,4,1,3,677.85
27,89,90411,90,4,1,1,712.72
27,90,149401,149,4,0,1,707.54
27,91,235202,235,2,0,2,744.15
27,92,70312,70,3,1,2,677.11
27,93,220102,220,1,0,2,909.55
27,94,76413,76,4,1,3,618.78
27,95,112212,112,2,1,2,618.14
27,96,109213,109,2,1,3,681.17
27,97,207401,207,4,0,1,684.16
27,98,164101,164,1,0,1,715.57
27,99,126302,126,3,0,2,710.29
27,100,83412,83,4,1,2,715.11
27,101,101111,101,1,1,1,773.64
27,102,203402,203,4,0,2,612.91
27,103,209401,209,4,0,1,644.03
27,104,154103,154,1,0,3,676.97
27,105,82412,82,4,1,2,711.8
27,106,66312,66,3,1,2,642.98
27,107,108213,108,2,1,3,739.68
27,108,224101,224,1,0,1,682.69
27,109,17413,17,4,1,3,707.47
27,110,10312,10,3,1,2,712.33
27,111,177201,177,2,0,1,643.47
27,112,152103,152,1,0,3,714.84
27,113,206401,206,4,0,1,677.76
27,114,31113,31,1,1,3,712.66
27,115,132301,132,3,0,1,675.57
27,116,121303,121,3,0,3,678.52
27,117,3313,3,3,1,3,745.18
27,118,123303,123,3,0,3,678.16
27,119,174202,174,2,0,2,712.95
27,120,147401,147,4,0,1,644.04
27,121,161101,161,1,0,1,628.27
27,122,218102,218,1,0,2,617.54
27,123,98112,98,1,1,2,585.03
27,124,208401,208,4,0,1,589.1
27,125,226203,226,2,0,3,586.55
27,126,100112,100,1,1,2,615.87
27,127,171202,171,2,0,2,589.93
27,128,103111,103,1,1,1,619.27
27,129,158102,158,1,0,2,618.61
27,130,43111,43,1,1,1,649.77
27,131,81412,81,4,1,2,650.98
27,132,216102,216,1,0,2,652.14
27,133,15311,15,3,1,1,706.98
27,134,49213,49,2,1,3,743.73
27,135,168203,168,2,0,3,708.51
27,136,124303,124,3,0,3,617.77
27,137,193301,193,3,0,1,680.79
27,138,146401,146,4,0,1,620.01
27,139,191301,191,3,0,1,683
27,140,11311,11,3,1,1,644.15
27,141,184303,184,3,0,3,645.33
27,142,221101,221,1,0,1,646.44
27,143,12311,12,3,1,1,615.78
27,144,37112,37,1,1,2,551.46
27,145,212103,212,1,0,3,642.6
27,146,140403,140,4,0,3,707.46
27,147,115212,115,2,1,2,648.62
27,148,40112,40,1,1,2,618.03
27,149,53212,53,2,1,2,585.52
27,150,194301,194,3,0,1,621.47
27,151,59211,59,2,1,1,610.77
27,152,237201,237,2,0,1,651.96
27,153,156102,156,1,0,2,611.3
27,154,178201,178,2,0,1,652.43
27,155,5313,5,3,1,3,675.46
27,156,202402,202,4,0,2,678.44
27,157,91113,91,1,1,3,624.37
27,158,117211,117,2,1,1,677.43
27,159,1313,1,3,1,3,712.27
27,160,94113,94,1,1,3,707.14
27,161,201402,201,4,0,2,712.01
27,162,151103,151,1,0,3,706.81
27,163,69312,69,3,1,2,647.95
27,164,195301,195,3,0,1,649.14
27,165,6312,6,3,1,2,682.18
27,166,8312,8,3,1,2,643.4
27,167,2313,2,3,1,3,931.18
27,168,38112,38,1,1,2,684.17
27,169,198403,198,4,0,3,772.71
27,170,30411,30,4,1,1,898.59
27,171,167203,167,2,0,3,815.5
27,172,97112,97,1,1,2,773.99
27,173,236201,236,2,0,1,963.57
27,174,181303,181,3,0,3,724.89
27,175,32113,32,1,1,3,709.73
27,176,56211,56,2,1,1,593.83
27,177,102111,102,1,1,1,686.91
27,178,173202,173,2,0,2,686.51
27,179,84412,84,4,1,2,679.51
27,180,48213,48,2,1,3,714.42
27,181,35113,35,1,1,3,645.63
27,182,24412,24,4,1,2,646.87
27,183,160102,160,1,0,2,679.89
27,184,7312,7,3,1,2,714.76
27,185,57211,57,2,1,1,677.83
27,186,4313,4,3,1,3,712.74
27,187,199403,199,4,0,3,675.75
27,188,21412,21,4,1,2,678.78
27,189,229203,229,2,0,3,713.66
27,190,46213,46,2,1,3,644.84
27,191,185303,185,3,0,3,677.87
27,192,51212,51,2,1,2,744.61
27,193,47213,47,2,1,3,677.64
27,194,233202,233,2,0,2,744.38
27,195,204402,204,4,0,2,645.54
27,196,86411,86,4,1,1,646.68
27,197,71311,71,3,1,1,616.08
27,198,211103,211,1,0,3,647.3
27,199,131301,131,3,0,1,648.46
27,200,232202,232,2,0,2,649.68
27,201,44111,44,1,1,1,657.4
27,202,95113,95,1,1,3,712.33
27,203,64313,64,3,1,3,643.55
27,204,228203,228,2,0,3,612.91
27,205,176201,176,2,0,1,682.51
27,206,137403,137,4,0,3,771.04
27,207,238201,238,2,0,1,652.17
27,208,20413,20,4,1,3,707.05
27,209,77413,77,4,1,3,648.28
27,210,148401,148,4,0,1,649.47
27,211,89411,89,4,1,1,657.27
27,212,240201,240,2,0,1,616.64
27,213,180201,180,2,0,1,647.76
27,214,190302,190,3,0,2,776.35
27,215,179201,179,2,0,1,615.59
27,216,217102,217,1,0,2,589.71
27,217,50213,50,2,1,3,650.94
27,218,150401,150,4,0,1,684
27,219,175202,175,2,0,2,708.84
27,220,157102,157,1,0,2,879.46
27,221,62313,62,3,1,3,650.63
27,222,141402,141,4,0,2,594.74
27,223,23412,23,4,1,2,709.65
27,224,239201,239,2,0,1,714.54
27,225,22412,22,4,1,2,677.58
27,226,205402,205,4,0,2,616.95
27,227,52212,52,2,1,2,966.59
27,228,136403,136,4,0,3,838.78
27,229,159102,159,1,0,2,777.28
27,230,188302,188,3,0,2,648.42
27,231,186302,186,3,0,2,656.17
27,232,26411,26,4,1,1,679.24
27,233,219102,219,1,0,2,650.45
27,234,13311,13,3,1,1,715.36
27,235,197403,197,4,0,3,710.24
27,236,116211,116,2,1,1,683.3
27,237,166203,166,2,0,3,676.35
27,238,182303,182,3,0,3,615.68
27,239,19413,19,4,1,3,678.75
27,240,113212,113,2,1,2,618.16
28,1,220403,220,4,0,3,643.29
28,2,91411,91,4,1,1,580.86
28,3,103412,103,4,1,2,492.96
28,4,177102,177,1,0,2,707.94
28,5,21313,21,3,1,3,553.69
28,6,153401,153,4,0,1,613.09
28,7,131202,131,2,0,2,1246.96
28,8,124201,124,2,0,1,711.69
28,9,215401,215,4,0,1,832.12
28,10,181201,181,2,0,1,1025.45
28,11,142303,142,3,0,3,1058.39
28,12,2211,2,2,1,1,681.39
28,13,39413,39,4,1,3,588.99
28,14,114113,114,1,1,3,459.3
28,15,171103,171,1,0,3,682.44
28,16,63211,63,2,1,1,579.92
28,17,45412,45,4,1,2,714.94
28,18,76311,76,3,1,1,518.83
28,19,66213,66,2,1,3,586.47
28,20,48111,48,1,1,1,552.25
28,21,26312,26,3,1,2,516.19
28,22,4211,4,2,1,1,488.3
28,23,47111,47,1,1,1,465.16
28,24,151401,151,4,0,1,869.31
28,25,88312,88,3,1,2,523.18
28,26,227101,227,1,0,1,803.71
28,27,1211,1,2,1,1,644.97
28,28,136301,136,3,0,1,869.1
28,29,139301,139,3,0,1,777.62
28,30,86312,86,3,1,2,489.6
28,31,167101,167,1,0,1,905.68
28,32,234103,234,1,0,3,844.49
28,33,23313,23,3,1,3,518.3
28,34,158403,158,4,0,3,713.25
28,35,64211,64,2,1,1,517.1
28,36,22313,22,3,1,3,521.12
28,37,73212,73,2,1,2,531.6
28,38,196301,196,3,0,1,897.6
28,39,159403,159,4,0,3,648.76
28,40,232103,232,1,0,3,745.49
28,41,119112,119,1,1,2,462.27
28,42,200301,200,3,0,1,653.52
28,43,134202,134,2,0,2,654.73
28,44,188203,188,2,0,3,709.62
28,45,74212,74,2,1,2,810.05
28,46,226101,226,1,0,1,714.95
28,47,28312,28,3,1,2,518.8
28,48,106111,106,1,1,1,586.46
28,49,145303,145,3,0,3,584.02
28,50,51113,51,1,1,3,454.22
28,51,189203,189,2,0,3,581.84
28,52,224402,224,4,0,2,674.91
28,53,229101,229,1,0,1,677.95
28,54,207302,207,3,0,2,687.57
28,55,80311,80,3,1,1,553.27
28,56,210302,210,3,0,2,651.12
28,57,236102,236,1,0,2,680.8
28,58,36413,36,4,1,3,588.29
28,59,222402,222,4,0,2,554.03
28,60,35411,35,4,1,1,454.2
28,61,16311,16,3,1,1,677.42
28,62,43412,43,4,1,2,521.32
28,63,14212,14,2,1,2,525.31
28,64,96413,96,4,1,3,455.54
28,65,107111,107,1,1,1,519.5
28,66,15212,15,2,1,2,523.5
28,67,239102,239,1,0,2,421.87
28,68,52113,52,1,1,3,484
28,69,38413,38,4,1,3,581.64
28,70,105412,105,4,1,2,493.74
28,71,111113,111,1,1,3,454.03
28,72,56112,56,1,1,2,454.28
28,73,140301,140,3,0,1,645.59
28,74,81313,81,3,1,3,589.7
28,75,59112,59,1,1,2,491.8
28,76,160403,160,4,0,3,579.43
28,77,55113,55,1,1,3,618.83
28,78,213401,213,4,0,1,586.38
28,79,32411,32,4,1,1,488.44
28,80,37413,37,4,1,3,586.08
28,81,193202,193,2,0,2,653.92
28,82,191202,191,2,0,2,613.32
28,83,89312,89,3,1,2,517.24
28,84,62211,62,2,1,1,489.33
28,85,27312,27,3,1,2,618.8
28,86,137301,137,3,0,1,777.45
28,87,5211,5,2,1,1,553.07
28,88,219403,219,4,0,3,548.85
28,89,108111,108,1,1,1,586.43
28,90,68213,68,2,1,3,743.25
28,91,216403,216,4,0,3,619.23
28,92,225402,225,4,0,2,937
28,93,128203,128,2,0,3,743.65
28,94,176102,176,1,0,2,644.82
28,95,238102,238,1,0,2,614.22
28,96,178102,178,1,0,2,571.69
28,97,69213,69,2,1,3,557.41
28,98,175103,175,1,0,3,585
28,99,10213,10,2,1,3,614.45
28,100,12212,12,2,1,2,582.01
28,101,95411,95,4,1,1,554.35
28,102,212401,212,4,0,1,556.65
28,103,98413,98,4,1,3,590.81
28,104,97413,97,4,1,3,683.95
28,105,18311,18,3,1,1,549.72
28,106,61211,61,2,1,1,555.45
28,107,156403,156,4,0,3,678.56
28,108,110111,110,1,1,1,458.73
28,109,235103,235,1,0,3,713.69
28,110,143303,143,3,0,3,644.92
28,111,169101,169,1,0,1,614.19
28,112,42412,42,4,1,2,581.8
28,113,9213,9,2,1,3,653.13
28,114,17311,17,3,1,1,485.19
28,115,133202,133,2,0,2,550.9
28,116,205303,205,3,0,3,683.96
28,117,31411,31,4,1,1,549.63
28,118,172103,172,1,0,3,491.71
28,119,6213,6,2,1,3,515.62
28,120,187203,187,2,0,3,551.36
28,121,182201,182,2,0,1,631.47
28,122,99413,99,4,1,3,515.3
28,123,163402,163,4,0,2,551.04
28,124,197301,197,3,0,1,514.88
28,125,202303,202,3,0,3,646.09
28,126,125201,125,2,0,1,647.3
28,127,122201,122,2,0,1,1126.15
28,128,179102,179,1,0,2,615.41
28,129,152401,152,4,0,1,557.69
28,130,84313,84,3,1,3,528.11
28,131,29312,29,3,1,2,490.2
28,132,129203,129,2,0,3,524.1
28,133,208302,208,3,0,2,874.84
28,134,184201,184,2,0,1,614.16
28,135,149302,149,3,0,2,581.63
28,136,211401,211,4,0,1,659.46
28,137,237102,237,1,0,2,618.8
28,138,53113,53,1,1,3,561.13
28,139,19311,19,3,1,1,588.69
28,140,83313,83,3,1,3,522.61
28,141,233103,233,1,0,3,643.87
28,142,92411,92,4,1,1,740.62
28,143,50111,50,1,1,1,514.49
28,144,33411,33,4,1,1,550.24
28,145,3211,3,2,1,1,619.72
28,146,141303,141,3,0,3,619.11
28,147,101412,101,4,1,2,554.82
28,148,231103,231,1,0,3,550.55
28,149,75212,75,2,1,2,619.94
28,150,49111,49,1,1,1,683.08
28,151,104412,104,4,1,2,548.81
28,152,154401,154,4,0,1,745.52
28,153,115113,115,1,1,3,1570.16
28,154,100413,100,4,1,3,555.64
28,155,57112,57,1,1,2,551.39
28,156,13212,13,2,1,2,588.99
28,157,72212,72,2,1,2,491.06
28,158,46111,46,1,1,1,457.91
28,159,44412,44,4,1,2,490.01
28,160,150302,150,3,0,2,523.89
28,161,40413,40,4,1,3,517.76
28,162,20311,20,3,1,1,489.84
28,163,221402,221,4,0,2,523.76
28,164,118112,118,1,1,2,517.65
28,165,71212,71,2,1,2,712.63
28,166,127203,127,2,0,3,675.68
28,167,206302,206,3,0,2,678.7
28,168,147302,147,3,0,2,777.24
28,169,24313,24,3,1,3,489.21
28,170,223402,223,4,0,2,554.96
28,171,199301,199,3,0,1,614.32
28,172,85313,85,3,1,3,581.88
28,173,112113,112,1,1,3,483.93
28,174,228101,228,1,0,1,549.67
28,175,214401,214,4,0,1,746.41
28,176,60112,60,1,1,2,552.09
28,177,170101,170,1,0,1,515.95
28,178,144303,144,3,0,3,551.64
28,179,168101,168,1,0,1,589.2
28,180,217403,217,4,0,3,554.84
28,181,41412,41,4,1,2,486.86
28,182,166101,166,1,0,1,616.27
28,183,78311,78,3,1,1,520.11
28,184,186203,186,2,0,3,524.02
28,185,180102,180,1,0,2,549.7
28,186,155401,155,4,0,1,587.22
28,187,54113,54,1,1,3,743.95
28,188,113113,113,1,1,3,485.91
28,189,93411,93,4,1,1,519.86
28,190,201303,201,3,0,3,1160.58
28,191,218403,218,4,0,3,650.03
28,192,183201,183,2,0,1,587.53
28,193,148302,148,3,0,2,648.77
28,194,70213,70,2,1,3,904.69
28,195,190203,190,2,0,3,582.16
28,196,135202,135,2,0,2,611.52
28,197,174103,174,1,0,3,589.02
28,198,90312,90,3,1,2,554.72
28,199,185201,185,2,0,1,970.97
28,200,117112,117,1,1,2,556.56
28,201,8213,8,2,1,3,584.16
28,202,126203,126,2,0,3,518.06
28,203,157403,157,4,0,3,585.55
28,204,67213,67,2,1,3,487.57
28,205,94411,94,4,1,1,553.36
28,206,7213,7,2,1,3,527.24
28,207,11212,11,2,1,2,457.5
28,208,164402,164,4,0,2,521.38
28,209,194202,194,2,0,2,588.91
28,210,123201,123,2,0,1,554.57
28,211,204303,204,3,0,3,550.24
28,212,162402,162,4,0,2,492.23
28,213,230101,230,1,0,1,547.97
28,214,192202,192,2,0,2,553.56
28,215,109111,109,1,1,1,587.71
28,216,116112,116,1,1,2,553.46
28,217,87312,87,3,1,2,523.94
28,218,58112,58,1,1,2,527.86
28,219,120112,120,1,1,2,496.52
28,220,34411,34,4,1,1,520.48
28,221,203303,203,3,0,3,524.33
28,222,146302,146,3,0,2,550
28,223,173103,173,1,0,3,492
28,224,198301,198,3,0,1,643.21
28,225,195202,195,2,0,2,644.39
28,226,79311,79,3,1,1,518.23
28,227,30312,30,3,1,2,745.05
28,228,138301,138,3,0,1,550.72
28,229,65211,65,2,1,1,492.74
28,230,121201,121,2,0,1,491.36
28,231,132202,132,2,0,2,610.73
28,232,25313,25,3,1,3,626.69
28,233,130203,130,2,0,3,552.41
28,234,209302,209,3,0,2,675.47
28,235,102412,102,4,1,2,678.47
28,236,82313,82,3,1,3,522.39
28,237,165402,165,4,0,2,516.22
28,238,161402,161,4,0,2,615.66
28,239,240102,240,1,0,2,583.1
28,240,77311,77,3,1,1,485.12
29,1,214203,214,2,0,3,485.58
29,2,12411,12,4,1,1,519.5
29,3,218202,218,2,0,2,491.57
29,4,3411,3,4,1,1,419.94
29,5,168301,168,3,0,1,523.91
29,6,111311,111,3,1,1,454.17
29,7,153201,153,2,0,1,549.9
29,8,175303,175,3,0,3,555.68
29,9,130403,130,4,0,3,551.32
29,10,29112,29,1,1,2,499.97
29,11,63411,63,4,1,1,460.21
29,12,139103,139,1,0,3,530.72
29,13,232303,232,3,0,3,620.11
29,14,24111,24,1,1,1,524.08
29,15,237301,237,3,0,1,486.09
29,16,230302,230,3,0,2,583.69
29,17,54311,54,3,1,1,549.42
29,18,169303,169,3,0,3,523.31
29,19,146102,146,1,0,2,580.87
29,20,129401,129,4,0,1,524.76
29,21,197102,197,1,0,2,486.74
29,22,116312,116,3,1,2,456.98
29,23,185402,185,4,0,2,457.23
29,24,39211,39,2,1,1,616.66
29,25,191402,191,4,0,2,488.72
29,26,217203,217,2,0,3,586.3
29,27,152202,152,2,0,2,552
29,28,144101,144,1,0,1,675.11
29,29,215202,215,2,0,2,550.77
29,30,226303,226,3,0,3,492.77
29,31,151203,151,2,0,3,459.68
29,32,33211,33,2,1,1,491.66
29,33,98212,98,2,1,2,589.26
29,34,176302,176,3,0,2,523.16
29,35,192401,192,4,0,1,517.02
29,36,189401,189,4,0,1,457.2
29,37,45211,45,2,1,1,489.25
29,38,35212,35,2,1,2,459.56
29,39,17112,17,1,1,2,428
29,40,238303,238,3,0,3,458.33
29,41,106313,106,3,1,3,554.02
29,42,145103,145,1,0,3,486.08
29,43,34213,34,2,1,3,526.64
29,44,104212,104,2,1,2,520.48
29,45,223203,223,2,0,3,498.04
29,46,124403,124,4,0,3,585.6
29,47,140102,140,1,0,2,494.21
29,48,99211,99,2,1,1,486.24
29,49,97213,97,2,1,3,456.5
29,50,225201,225,2,0,1,488.63
29,51,170302,170,3,0,2,554.43
29,52,96211,96,2,1,1,550.11
29,53,229303,229,3,0,3,619.58
29,54,16113,16,1,1,3,491.62
29,55,164202,164,2,0,2,532.08
29,56,101212,101,2,1,2,515.97
29,57,27111,27,1,1,1,456.25
29,58,115313,115,3,1,3,583.92
29,59,122402,122,4,0,2,549.55
29,60,66411,66,4,1,1,523.48
29,61,209102,209,1,0,2,581.12
29,62,59312,59,3,1,2,524.95
29,63,32212,32,2,1,2,423.4
29,64,233302,233,3,0,2,485.5
29,65,183401,183,4,0,1,487.52
29,66,134402,134,4,0,2,489.5
29,67,201101,201,1,0,1,459.76
29,68,100213,100,2,1,3,491.75
29,69,13413,13,4,1,3,462.08
29,70,171301,171,3,0,1,494.16
29,71,51311,51,3,1,1,492.75
29,72,128402,128,4,0,2,580.3
29,73,208103,208,1,0,3,492.34
29,74,60311,60,3,1,1,420.64
29,75,179302,179,3,0,2,620.06
29,76,181403,181,4,0,3,460.19
29,77,165201,165,2,0,1,492.27
29,78,207101,207,1,0,1,611.77
29,79,202103,202,1,0,3,451.87
29,80,204101,204,1,0,1,515.71
29,81,240301,240,3,0,1,487.72
29,82,194402,194,4,0,2,457.93
29,83,158202,158,2,0,2,458.12
29,84,114311,114,3,1,1,458.36
29,85,148103,148,1,0,3,490.38
29,86,118313,118,3,1,3,524.29
29,87,2412,2,4,1,2,581.9
29,88,213201,213,2,0,1,515.86
29,89,123401,123,4,0,1,558.07
29,90,21111,21,1,1,1,521.93
29,91,31213,31,2,1,3,589.44
29,92,162201,162,2,0,1,618.85
29,93,62412,62,4,1,2,529.28
29,94,109313,109,3,1,3,497.94
29,95,87111,87,1,1,1,712.92
29,96,11412,11,4,1,2,484.95
29,97,1413,1,4,1,3,461.78
29,98,55313,55,3,1,3,483.87
29,99,160203,160,2,0,3,549.67
29,100,198101,198,1,0,1,523.46
29,101,78111,78,1,1,1,1001.54
29,102,7413,7,4,1,3,617.42
29,103,26112,26,1,1,2,527.89
29,104,89112,89,1,1,2,426.29
29,105,112313,112,3,1,3,456.54
29,106,127403,127,4,0,3,520.46
29,107,10413,10,4,1,3,524.33
29,108,84111,84,1,1,1,454.56
29,109,161202,161,2,0,2,486.61
29,110,216201,216,2,0,1,679.67
29,111,8412,8,4,1,2,491.66
29,112,52313,52,3,1,3,426.65
29,113,74412,74,4,1,2,552.42
29,114,57311,57,3,1,1,516.32
29,115,196103,196,1,0,3,520.21
29,116,91213,91,2,1,3,498.87
29,117,50312,50,3,1,2,490.92
29,118,79113,79,1,1,3,461.15
29,119,227302,227,3,0,2,531.61
29,120,80112,80,1,1,2,547.3
29,121,105211,105,2,1,1,478.54
29,122,199103,199,1,0,3,480.64
29,123,180301,180,3,0,1,546.32
29,124,88113,88,1,1,3,456.45
29,125,72411,72,4,1,1,393.05
29,126,137102,137,1,0,2,389.58
29,127,133403,133,4,0,3,619.06
29,128,132401,132,4,0,1,554.65
29,129,44212,44,2,1,2,493.28
29,130,25113,25,1,1,3,421.61
29,131,235303,235,3,0,3,579.21
29,132,23112,23,1,1,2,459.43
29,133,234301,234,3,0,1,523.25
29,134,77112,77,1,1,2,389.72
29,135,53312,53,3,1,2,459.96
29,136,70413,70,4,1,3,460.13
29,137,73413,73,4,1,3,428.43
29,138,154203,154,2,0,3,586.01
29,139,239302,239,3,0,2,615.33
29,140,126401,126,4,0,1,519.12
29,141,107312,107,3,1,2,427.42
29,142,117311,117,3,1,1,464.26
29,143,56312,56,3,1,2,422.68
29,144,211203,211,2,0,3,580.18
29,145,141101,141,1,0,1,555.89
29,146,212202,212,2,0,2,551.48
29,147,58313,58,3,1,3,610.89
29,148,174301,174,3,0,1,524.67
29,149,135401,135,4,0,1,588.69
29,150,166303,166,3,0,3,592.8
29,151,4413,4,4,1,3,484.77
29,152,47312,47,3,1,2,518.63
29,153,149102,149,1,0,2,1031.98
29,154,236302,236,3,0,2,547.44
29,155,186401,186,4,0,1,457.56
29,156,15411,15,4,1,1,457.72
29,157,69411,69,4,1,1,496.36
29,158,203102,203,1,0,2,488.38
29,159,159201,159,2,0,1,490.36
29,160,83112,83,1,1,2,492.36
29,161,184403,184,4,0,3,516.21
29,162,182402,182,4,0,2,583.73
29,163,200102,200,1,0,2,549.34
29,164,119312,119,3,1,2,491.31
29,165,95212,95,2,1,2,451.51
29,166,219201,219,2,0,1,579.04
29,167,30111,30,1,1,1,491.03
29,168,46313,46,3,1,3,588.63
29,169,142103,142,1,0,3,490.62
29,170,18111,18,1,1,1,460.75
29,171,5412,5,4,1,2,563.05
29,172,167302,167,3,0,2,548.75
29,173,37213,37,2,1,3,490.7
29,174,177301,177,3,0,1,620.04
29,175,220203,220,2,0,3,1097.04
29,176,155202,155,2,0,2,559.1
29,177,68412,68,4,1,2,492.03
29,178,121403,121,4,0,3,515.01
29,179,75411,75,4,1,1,614.33
29,180,190403,190,4,0,3,581.78
29,181,9411,9,4,1,1,461.93
29,182,67413,67,4,1,3,621.35
29,183,113312,113,3,1,2,525.15
29,184,71412,71,4,1,2,678.26
29,185,14412,14,4,1,2,458.45
29,186,20112,20,1,1,2,496.98
29,187,125402,125,4,0,2,552.7
29,188,86112,86,1,1,2,484.63
29,189,43213,43,2,1,3,518.5
29,190,49313,49,3,1,3,586.06
29,191,28113,28,1,1,3,488.04
29,192,188402,188,4,0,2,553.73
29,193,228301,228,3,0,1,683.28
29,194,147101,147,1,0,1,548.9
29,195,22113,22,1,1,3,586.39
29,196,81111,81,1,1,1,622.37
29,197,92212,92,2,1,2,547.96
29,198,120311,120,3,1,1,496.59
29,199,143102,143,1,0,2,647.75
29,200,173302,173,3,0,2,521.54
29,201,178303,178,3,0,3,588.97
29,202,103213,103,2,1,3,554.68
29,203,94213,94,2,1,3,518.45
29,204,108311,108,3,1,1,872.6
29,205,93211,93,2,1,1,452.63
29,206,85113,85,1,1,3,389.13
29,207,231301,231,3,0,1,491.16
29,208,36211,36,2,1,1,493.17
29,209,221202,221,2,0,2,485.11
29,210,38212,38,2,1,2,455.34
29,211,102211,102,2,1,1,487.27
29,212,205103,205,1,0,3,457.44
29,213,163203,163,2,0,3,489.38
29,214,42211,42,2,1,1,555.05
29,215,90111,90,1,1,1,423.35
29,216,222201,222,2,0,1,580.91
29,217,48311,48,3,1,1,429.15
29,218,61413,61,4,1,3,554.87
29,219,187403,187,4,0,3,837.17
29,220,41212,41,2,1,2,457.17
29,221,193403,193,4,0,3,712
29,222,157203,157,2,0,3,716.75
29,223,150101,150,1,0,1,520.47
29,224,136103,136,1,0,3,944.75
29,225,195401,195,4,0,1,518.4
29,226,110312,110,3,1,2,394.81
29,227,210101,210,1,0,1,454.93
29,228,172303,172,3,0,3,550.6
29,229,131402,131,4,0,2,658.25
29,230,224202,224,2,0,2,490.11
29,231,76113,76,1,1,3,619.46
29,232,156201,156,2,0,1,523.27
29,233,65412,65,4,1,2,517.04
29,234,64413,64,4,1,3,457.22
29,235,6411,6,4,1,1,463.97
29,236,206102,206,1,0,2,559.6
29,237,82113,82,1,1,3,491.55
29,238,19113,19,1,1,3,419.86
29,239,138101,138,1,0,1,460.01
29,240,40213,40,2,1,3,587.5
30,1,144303,144,3,0,3,705.56
30,2,47111,47,1,1,1,487.41
30,3,136301,136,3,0,1,616.7
30,4,73212,73,2,1,2,615.91
30,5,91411,91,4,1,1,551.49
30,6,158403,158,4,0,3,588.9
30,7,17311,17,3,1,1,522.64
30,8,23313,23,3,1,3,554.88
30,9,20311,20,3,1,1,677.89
30,10,235103,235,1,0,3,680.8
30,11,130203,130,2,0,3,556.3
30,12,145303,145,3,0,3,520
30,13,135202,135,2,0,2,587.41
30,14,65211,65,2,1,1,527.73
30,15,121201,121,2,0,1,553.3
30,16,109111,109,1,1,1,580.76
30,17,159403,159,4,0,3,499.23
30,18,89312,89,3,1,2,618.51
30,19,126203,126,2,0,3,522.3
30,20,95411,95,4,1,1,717.06
30,21,127203,127,2,0,3,552.61
30,22,231103,231,1,0,3,516.31
30,23,229101,229,1,0,1,583.72
30,24,189203,189,2,0,3,549.26
30,25,11212,11,2,1,2,491.16
30,26,184201,184,2,0,1,524.93
30,27,25313,25,3,1,3,677.9
30,28,79311,79,3,1,1,553.49
30,29,66213,66,2,1,3,549.1
30,30,217403,217,4,0,3,554.67
30,31,180102,180,1,0,2,525.07
30,32,24313,24,3,1,3,582.49
30,33,218403,218,4,0,3,611.76
30,34,168101,168,1,0,1,579.13
30,35,90312,90,3,1,2,618.39
30,36,162402,162,4,0,2,490.3
30,37,147302,147,3,0,2,524
30,38,238102,238,1,0,2,517.72
30,39,113113,113,1,1,3,496.21
30,40,164402,164,4,0,2,488.14
30,41,64211,64,2,1,1,617.43
30,42,165402,165,4,0,2,495.95
30,43,237102,237,1,0,2,551.47
30,44,210302,210,3,0,2,642.54
30,45,211401,211,4,0,1,611.74
30,46,60112,60,1,1,2,522.1
30,47,194202,194,2,0,2,493.98
30,48,120112,120,1,1,2,645.1
30,49,151401,151,4,0,1,614.38
30,50,208302,208,3,0,2,613.56
30,51,172103,172,1,0,3,517.26
30,52,5211,5,2,1,1,489.18
30,53,37413,37,4,1,3,656.94
30,54,97413,97,4,1,3,552.52
30,55,85313,85,3,1,3,611.83
30,56,125201,125,2,0,1,611.09
30,57,108111,108,1,1,1,652.21
30,58,83313,83,3,1,3,547.81
30,59,236102,236,1,0,2,591.85
30,60,43412,43,4,1,2,713.15
30,61,31411,31,4,1,1,523.48
30,62,225402,225,4,0,2,772.01
30,63,110111,110,1,1,1,875.98
30,64,111113,111,1,1,3,487.76
30,65,202303,202,3,0,3,585.22
30,66,27312,27,3,1,2,455.27
30,67,169101,169,1,0,1,589.32
30,68,181201,181,2,0,1,586.7
30,69,21313,21,3,1,3,679.64
30,70,221402,221,4,0,2,555.22
30,71,203303,203,3,0,3,518.94
30,72,190203,190,2,0,3,561.09
30,73,68213,68,2,1,3,524.84
30,74,124201,124,2,0,1,550.45
30,75,233103,233,1,0,3,524.17
30,76,153401,153,4,0,1,645.26
30,77,55113,55,1,1,3,899.16
30,78,226101,226,1,0,1,459.15
30,79,18311,18,3,1,1,618.46
30,80,115113,115,1,1,3,585.96
30,81,207302,207,3,0,2,519.61
30,82,223402,223,4,0,2,555.22
30,83,209302,209,3,0,2,487.16
30,84,143303,143,3,0,3,648.25
30,85,15212,15,2,1,2,490.08
30,86,156403,156,4,0,3,428.4
30,87,185201,185,2,0,1,713.15
30,88,119112,119,1,1,2,516.86
30,89,29312,29,3,1,2,616.19
30,90,61211,61,2,1,1,526.54
30,91,195202,195,2,0,2,615.84
30,92,4211,4,2,1,1,519.58
30,93,51113,51,1,1,3,587.07
30,94,154401,154,4,0,1,616.35
